minutes,mp,nineties,gls,ast,ga,gls_p90_raw,ast_p90_raw,ga_p90_raw,player,team,pos,age,nation,league,season,sh,sot,int,tklw,crs,fls,fld,source,gls_p90,ast_p90,ga_p90,sh_p90,sot_p90,crs_p90,int_p90,tklw_p90,fls_p90,fld_p90,pos_main,budget_est,player_id
2295.0,30,25.5,1,0,1,0.04,0.0,0.04,Saúl Coco,Las Palmas,DF,24,gq EQG,La Liga,2324,20,4,19,20,1,19,24,fbref_cache,0.0392156862745098,0.0,0.0392156862745098,0.7843137254901961,0.1568627450980392,0.0392156862745098,0.7450980392156863,0.7843137254901961,0.7450980392156863,0.9411764705882353,DF,14.96,76
1653.0,27,18.4,2,0,2,0.11,0.0,0.11,Santi Comesaña,Villarreal,MF,26,es ESP,La Liga,2324,17,7,22,23,5,33,22,fbref_cache,0.10869565217391305,0.0,0.10869565217391305,0.923913043478261,0.3804347826086957,0.27173913043478265,1.1956521739130437,1.25,1.7934782608695654,1.1956521739130437,MF,13.97,77
1333.0,19,14.8,1,1,2,0.07,0.07,0.14,Copete,Mallorca,DF,23,es ESP,La Liga,2324,7,1,33,26,9,36,13,fbref_cache,0.06756756756756756,0.06756756756756756,0.13513513513513511,0.47297297297297297,0.06756756756756756,0.6081081081081081,2.22972972972973,1.7567567567567566,2.4324324324324325,0.8783783783783783,DF,17.37,78
910.0,17,10.1,0,0,0,0.0,0.0,0.0,Francis Coquelin,Villarreal,MF,32,fr FRA,La Liga,2324,3,0,15,12,3,18,8,fbref_cache,0.0,0.0,0.0,0.297029702970297,0.0,0.297029702970297,1.4851485148514851,1.188118811881188,1.7821782178217822,0.7920792079207921,MF,7.2,79
1528.0,32,17.0,9,2,11,0.53,0.12,0.65,Ángel Correa,Atlético Madrid,"FW,MF",28,ar ARG,La Liga,2324,43,20,2,14,41,24,32,fbref_cache,0.5294117647058824,0.11764705882352941,0.6470588235294118,2.5294117647058822,1.1764705882352942,2.411764705882353,0.11764705882352941,0.8235294117647058,1.411764705882353,1.8823529411764706,FW,17.79,80
2154.0,31,23.9,0,2,2,0.0,0.08,0.08,Thierry Correia,Valencia,DF,24,pt POR,La Liga,2324,5,2,31,36,47,41,41,fbref_cache,0.0,0.08368200836820085,0.08368200836820085,0.2092050209205021,0.08368200836820085,1.9665271966527198,1.2970711297071131,1.5062761506276152,1.7154811715481173,1.7154811715481173,DF,15.61,81
1682.0,30,18.7,0,1,1,0.0,0.05,0.05,Jaume Costa,Mallorca,"DF,MF",35,es ESP,La Liga,2324,6,2,16,21,63,25,22,fbref_cache,0.0,0.053475935828877004,0.053475935828877004,0.32085561497326204,0.10695187165775401,3.3689839572192515,0.8556149732620321,1.1229946524064172,1.3368983957219251,1.1764705882352942,DF,4.74,82
2303.0,34,25.6,1,1,2,0.04,0.04,0.08,Samu Costa,Mallorca,MF,22,pt POR,La Liga,2324,22,3,37,56,24,62,49,fbref_cache,0.0390625,0.0390625,0.078125,0.859375,0.1171875,0.9375,1.4453125,2.1875,2.421875,1.9140625,MF,17.47,83
2245.0,34,24.9,1,8,9,0.04,0.32,0.36,Yan Couto,Girona,"MF,DF",21,br BRA,La Liga,2324,29,11,10,33,111,34,42,fbref_cache,0.040160642570281124,0.321285140562249,0.3614457831325301,1.1646586345381527,0.44176706827309237,4.457831325301205,0.40160642570281124,1.3253012048192772,1.3654618473895583,1.6867469879518073,MF,23.28,84
527.0,15,5.9,0,0,0,0.0,0.0,0.0,Crespo,Rayo Vallecano,MF,26,pt POR,La Liga,2324,3,0,11,7,3,19,22,fbref_cache,0.0,0.0,0.0,0.5084745762711864,0.0,0.5084745762711864,1.8644067796610169,1.1864406779661016,3.2203389830508473,3.7288135593220337,MF,12.6,85
1667.0,26,18.5,0,1,1,0.0,0.05,0.05,Juan Cruz Armada,Osasuna,DF,31,es ESP,La Liga,2324,3,0,12,15,21,20,4,fbref_cache,0.0,0.05405405405405406,0.05405405405405406,0.16216216216216217,0.0,1.135135135135135,0.6486486486486487,0.8108108108108109,1.0810810810810811,0.21621621621621623,DF,8.54,86
1558.0,19,17.3,0,0,0,0.0,0.0,0.0,Pau Cubarsí,Barcelona,DF,16,es ESP,La Liga,2324,3,0,11,13,1,15,2,fbref_cache,0.0,0.0,0.0,0.17341040462427745,0.0,0.057803468208092484,0.6358381502890174,0.7514450867052023,0.8670520231213873,0.11560693641618497,DF,21.6,87
1963.0,29,21.8,3,1,4,0.14,0.05,0.18,Jorge Cuenca,Villarreal,DF,23,es ESP,La Liga,2324,20,7,20,27,13,25,12,fbref_cache,0.13761467889908258,0.04587155963302752,0.18348623853211007,0.9174311926605504,0.3211009174311926,0.5963302752293578,0.9174311926605504,1.238532110091743,1.146788990825688,0.5504587155963303,DF,18.11,88
2157.0,36,24.0,2,5,7,0.08,0.21,0.29,Sergi Darder,Mallorca,MF,29,es ESP,La Liga,2324,32,12,16,25,147,19,35,fbref_cache,0.08333333333333333,0.20833333333333334,0.2916666666666667,1.3333333333333333,0.5,6.125,0.6666666666666666,1.0416666666666667,0.7916666666666666,1.4583333333333333,MF,12.79,89
2075.0,34,23.1,3,5,8,0.13,0.22,0.35,Rodrigo De Paul,Atlético Madrid,MF,29,ar ARG,La Liga,2324,30,12,11,21,45,26,59,fbref_cache,0.12987012987012986,0.21645021645021645,0.3463203463203463,1.2987012987012987,0.5194805194805194,1.948051948051948,0.47619047619047616,0.9090909090909091,1.1255411255411254,2.554112554112554,MF,13.33,90
1073.0,14,11.9,1,0,1,0.08,0.0,0.08,Mouctar Diakhaby,Valencia,"DF,MF",26,gn GUI,La Liga,2324,7,3,11,13,0,9,2,fbref_cache,0.08403361344537814,0.0,0.08403361344537814,0.5882352941176471,0.25210084033613445,0.0,0.9243697478991596,1.0924369747899159,0.7563025210084033,0.1680672268907563,DF,13.66,91
1048.0,18,11.6,2,0,2,0.17,0.0,0.17,Assane Diao,Real Betis,MF,17,sn SEN,La Liga,2324,21,3,7,12,9,12,22,fbref_cache,0.1724137931034483,0.0,0.1724137931034483,1.8103448275862069,0.25862068965517243,0.7758620689655172,0.603448275862069,1.0344827586206897,1.0344827586206897,1.896551724137931,MF,24.27,92
1545.0,31,17.2,8,6,14,0.47,0.35,0.82,Brahim Díaz,Real Madrid,"MF,FW",23,ma MAR,La Liga,2324,38,17,5,18,32,22,42,fbref_cache,0.46511627906976744,0.3488372093023256,0.813953488372093,2.2093023255813953,0.9883720930232559,1.8604651162790697,0.29069767441860467,1.0465116279069768,1.2790697674418605,2.441860465116279,MF,27.75,93
3330.0,37,37.0,0,0,0,0.0,0.0,0.0,Stole Dimitrievski,Rayo Vallecano,GK,29,mk MKD,La Liga,2324,0,0,0,1,0,0,3,fbref_cache,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.08108108108108109,GK,9.9,94
2484.0,33,27.6,0,0,0,0.0,0.0,0.0,Djené,Getafe,"DF,MF",31,tg TOG,La Liga,2324,6,1,23,20,32,51,37,fbref_cache,0.0,0.0,0.0,0.21739130434782608,0.036231884057971016,1.1594202898550725,0.8333333333333333,0.7246376811594203,1.8478260869565217,1.3405797101449275,DF,8.1,95
1170.0,13,13.0,0,0,0,0.0,0.0,0.0,Marko Dmitrović,Sevilla,GK,31,rs SRB,La Liga,2324,0,0,1,1,0,0,1,fbref_cache,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,GK,8.1,96
1584.0,22,17.6,0,0,0,0.0,0.0,0.0,Carlos Dominguez,Celta Vigo,DF,22,es ESP,La Liga,2324,5,0,22,21,3,15,8,fbref_cache,0.0,0.0,0.0,0.28409090909090906,0.0,0.17045454545454544,1.25,1.1931818181818181,0.8522727272727272,0.45454545454545453,DF,16.2,97
708.0,17,7.9,0,0,0,0.0,0.0,0.0,Carlos Dotor,Celta Vigo,MF,22,es ESP,La Liga,2324,4,0,4,7,8,13,10,fbref_cache,0.0,0.0,0.0,0.5063291139240506,0.0,1.0126582278481011,0.5063291139240506,0.8860759493670886,1.6455696202531644,1.2658227848101264,MF,16.2,98
905.0,32,10.1,7,1,8,0.7,0.1,0.8,Anastasios Douvikas,Celta Vigo,FW,23,gr GRE,La Liga,2324,26,15,0,7,3,17,30,fbref_cache,0.6930693069306931,0.09900990099009901,0.7920792079207921,2.5742574257425743,1.4851485148514851,0.297029702970297,0.0,0.6930693069306931,1.6831683168316833,2.9702970297029703,FW,27.42,99
2587.0,36,28.7,24,8,32,0.83,0.28,1.11,Artem Dovbyk,Girona,FW,26,ua UKR,La Liga,2324,85,46,0,3,1,27,13,fbref_cache,0.8362369337979094,0.2787456445993031,1.1149825783972125,2.961672473867596,1.602787456445993,0.03484320557491289,0.0,0.10452961672473868,0.9407665505226481,0.4529616724738676,FW,26.65,100
907.0,15,10.1,0,0,0,0.0,0.0,0.0,Domingos Duarte,Getafe,DF,28,pt POR,La Liga,2324,1,0,9,4,2,8,8,fbref_cache,0.0,0.0,0.0,0.09900990099009901,0.0,0.19801980198019803,0.8910891089108911,0.39603960396039606,0.7920792079207921,0.7920792079207921,DF,10.8,101
1878.0,28,20.9,2,1,3,0.1,0.05,0.14,Rubén Duarte,Alavés,DF,27,es ESP,La Liga,2324,15,5,20,17,71,31,31,fbref_cache,0.09569377990430622,0.04784688995215311,0.14354066985645933,0.7177033492822967,0.23923444976076558,3.397129186602871,0.9569377990430623,0.8133971291866029,1.4832535885167466,1.4832535885167466,DF,13.38,102
2976.0,37,33.1,13,2,15,0.39,0.06,0.45,Hugo Duro,Valencia,FW,23,es ESP,La Liga,2324,66,29,6,8,7,41,95,fbref_cache,0.39274924471299094,0.060422960725075525,0.45317220543806647,1.9939577039274923,0.8761329305135951,0.21148036253776434,0.18126888217522658,0.2416918429003021,1.2386706948640482,2.8700906344410875,FW,22.23,103
812.0,15,9.0,0,1,1,0.0,0.11,0.11,Aritz Elustondo,Real Sociedad,DF,29,es ESP,La Liga,2324,6,2,5,7,1,9,10,fbref_cache,0.0,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.7777777777777778,1.0,1.1111111111111112,DF,11.0,104
2476.0,36,27.5,3,2,5,0.11,0.07,0.18,Adri Embarba,Almería,"MF,FW",31,es ESP,La Liga,2324,64,25,15,38,172,37,41,fbref_cache,0.10909090909090909,0.07272727272727272,0.18181818181818182,2.327272727272727,0.9090909090909091,6.254545454545455,0.5454545454545454,1.3818181818181818,1.3454545454545455,1.490909090909091,MF,9.57,105
2570.0,33,28.6,16,2,18,0.56,0.07,0.63,Youssef En-Nesyri,Sevilla,FW,26,ma MAR,La Liga,2324,73,30,8,7,5,21,21,fbref_cache,0.5594405594405594,0.06993006993006992,0.6293706293706294,2.5524475524475525,1.048951048951049,0.17482517482517482,0.2797202797202797,0.24475524475524474,0.7342657342657343,0.7342657342657343,FW,20.53,106
1697.0,25,18.9,1,2,3,0.05,0.11,0.16,Gonzalo Escalante,Cádiz,MF,30,ar ARG,La Liga,2324,14,3,27,23,6,31,14,fbref_cache,0.052910052910052914,0.10582010582010583,0.15873015873015875,0.7407407407407408,0.15873015873015875,0.3174603174603175,1.4285714285714286,1.216931216931217,1.6402116402116402,0.7407407407407408,MF,10.43,107
2507.0,31,27.9,0,1,1,0.0,0.04,0.04,Alfonso Espino,Rayo Vallecano,DF,31,uy URU,La Liga,2324,18,5,40,45,49,45,41,fbref_cache,0.0,0.03584229390681004,0.03584229390681004,0.6451612903225806,0.17921146953405018,1.756272401433692,1.4336917562724014,1.6129032258064517,1.6129032258064517,1.4695340501792116,DF,8.39,108
865.0,26,9.6,1,0,1,0.1,0.0,0.1,Abde Ezzalzouli,Real Betis,MF,21,ma MAR,La Liga,2324,34,9,5,14,33,9,16,fbref_cache,0.10416666666666667,0.0,0.10416666666666667,3.541666666666667,0.9375,3.4375,0.5208333333333334,1.4583333333333335,0.9375,1.6666666666666667,MF,18.88,109
2547.0,30,28.3,0,0,0,0.0,0.0,0.0,Fali,Cádiz,DF,29,es ESP,La Liga,2324,11,3,27,25,8,23,19,fbref_cache,0.0,0.0,0.0,0.38869257950530034,0.10600706713780919,0.2826855123674912,0.9540636042402827,0.8833922261484098,0.8127208480565371,0.6713780918727915,DF,9.9,110
1049.0,19,11.7,1,2,3,0.09,0.17,0.26,Nabil Fekir,Real Betis,"MF,FW",30,fr FRA,La Liga,2324,27,9,6,9,55,22,35,fbref_cache,0.08547008547008547,0.17094017094017094,0.25641025641025644,2.307692307692308,0.7692307692307693,4.700854700854701,0.5128205128205129,0.7692307692307693,1.8803418803418805,2.9914529914529915,MF,11.31,111
1540.0,30,17.1,7,3,10,0.41,0.18,0.58,João Félix,Barcelona,FW,23,pt POR,La Liga,2324,61,25,11,16,18,21,54,fbref_cache,0.4093567251461988,0.17543859649122806,0.5847953216374269,3.567251461988304,1.461988304093567,1.0526315789473684,0.6432748538011696,0.935672514619883,1.2280701754385963,3.157894736842105,FW,24.25,112
1583.0,23,17.6,0,0,0,0.0,0.0,0.0,Kiko Femenía,Villarreal,DF,32,es ESP,La Liga,2324,1,0,31,26,28,24,3,fbref_cache,0.0,0.0,0.0,0.056818181818181816,0.0,1.5909090909090908,1.7613636363636362,1.477272727272727,1.3636363636363635,0.17045454545454544,DF,7.2,113
551.0,7,6.1,0,0,0,0.0,0.0,0.0,Aitor Fernández,Osasuna,GK,32,es ESP,La Liga,2324,0,0,0,0,0,0,0,fbref_cache,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,7.2,114
1285.0,26,14.3,0,1,1,0.0,0.07,0.07,Álex Fernández,Cádiz,MF,30,es ESP,La Liga,2324,7,1,15,9,35,5,16,fbref_cache,0.0,0.06993006993006992,0.06993006993006992,0.4895104895104895,0.06993006993006992,2.4475524475524475,1.048951048951049,0.6293706293706294,0.34965034965034963,1.1188811188811187,MF,9.63,115
506.0,27,5.6,2,0,2,0.36,0.0,0.36,Valery Fernández,Girona,MF,23,es ESP,La Liga,2324,5,2,1,9,13,7,13,fbref_cache,0.35714285714285715,0.0,0.35714285714285715,0.8928571428571429,0.35714285714285715,2.3214285714285716,0.17857142857142858,1.6071428571428572,1.25,2.3214285714285716,MF,20.76,116
459.0,8,5.1,0,0,0,0.0,0.0,0.0,Fernando,Sevilla,MF,36,br BRA,La Liga,2324,1,0,8,8,4,6,3,fbref_cache,0.0,0.0,0.0,0.19607843137254904,0.0,0.7843137254901962,1.5686274509803924,1.5686274509803924,1.1764705882352942,0.5882352941176471,MF,4.5,117
1340.0,15,14.9,0,0,0,0.0,0.0,0.0,André Ferreira,Granada,GK,27,pt POR,La Liga,2324,0,0,0,0,0,2,2,fbref_cache,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1342281879194631,0.1342281879194631,GK,11.7,118
1148.0,15,12.8,3,2,5,0.24,0.16,0.39,Pablo Fornals,Real Betis,MF,27,es ESP,La Liga,2324,17,6,21,17,51,13,14,fbref_cache,0.234375,0.15625,0.390625,1.328125,0.46875,3.984375,1.640625,1.328125,1.015625,1.09375,MF,16.27,119
1842.0,33,20.5,0,0,0,0.0,0.0,0.0,Dimitri Foulquier,Valencia,"DF,MF",30,fr FRA,La Liga,2324,7,1,14,21,43,24,28,fbref_cache,0.0,0.0,0.0,0.34146341463414637,0.04878048780487805,2.097560975609756,0.6829268292682927,1.024390243902439,1.170731707317073,1.3658536585365855,DF,9.0,120
1062.0,12,11.8,1,1,2,0.08,0.08,0.17,Juan Foyth,Villarreal,DF,25,ar ARG,La Liga,2324,6,2,12,16,18,18,7,fbref_cache,0.0847457627118644,0.0847457627118644,0.1694915254237288,0.5084745762711864,0.1694915254237288,1.5254237288135593,1.0169491525423728,1.3559322033898304,1.5254237288135593,0.5932203389830508,DF,15.79,121
1549.0,36,17.2,2,0,2,0.12,0.0,0.12,Jorge de Frutos,Rayo Vallecano,MF,26,es ESP,La Liga,2324,29,11,7,8,54,15,25,fbref_cache,0.11627906976744186,0.0,0.11627906976744186,1.686046511627907,0.6395348837209303,3.1395348837209305,0.4069767441860465,0.46511627906976744,0.872093023255814,1.4534883720930234,MF,14.07,122
477.0,7,5.3,0,0,0,0.0,0.0,0.0,Matteo Gabbia,Villarreal,DF,23,it ITA,La Liga,2324,0,0,7,6,0,9,3,fbref_cache,0.0,0.0,0.0,0.0,0.0,0.0,1.3207547169811322,1.1320754716981132,1.6981132075471699,0.5660377358490566,DF,15.3,123
1075.0,14,11.9,0,1,1,0.0,0.08,0.08,Javi Galán,Real Sociedad,DF,28,es ESP,La Liga,2324,3,1,12,21,46,22,19,fbref_cache,0.0,0.08403361344537814,0.08403361344537814,0.25210084033613445,0.08403361344537814,3.865546218487395,1.0084033613445378,1.7647058823529411,1.8487394957983192,1.5966386554621848,DF,11.71,124
2091.0,29,23.2,1,1,2,0.04,0.04,0.09,Iñigo Ruiz de Galarreta,Athletic Club,MF,29,es ESP,La Liga,2324,11,2,12,32,58,54,41,fbref_cache,0.04310344827586207,0.04310344827586207,0.08620689655172414,0.47413793103448276,0.08620689655172414,2.5,0.5172413793103449,1.3793103448275863,2.3275862068965516,1.767241379310345,MF,10.75,125
3199.0,37,35.5,3,6,9,0.08,0.17,0.25,Aleix García,Girona,MF,26,es ESP,La Liga,2324,39,12,36,30,188,29,36,fbref_cache,0.08450704225352113,0.16901408450704225,0.2535211267605634,1.0985915492957747,0.3380281690140845,5.295774647887324,1.0140845070422535,0.8450704225352113,0.8169014084507042,1.0140845070422535,MF,15.79,126
2475.0,32,27.5,6,1,7,0.22,0.04,0.25,Álvaro García,Rayo Vallecano,MF,30,es ESP,La Liga,2324,45,17,36,26,121,25,23,fbref_cache,0.21818181818181817,0.03636363636363636,0.2545454545454545,1.6363636363636365,0.6181818181818182,4.4,1.309090909090909,0.9454545454545454,0.9090909090909091,0.8363636363636363,MF,11.29,127
745.0,17,8.3,1,0,1,0.12,0.0,0.12,Dani García,Athletic Club,MF,33,es ESP,La Liga,2324,6,3,8,11,0,11,7,fbref_cache,0.12048192771084336,0.0,0.12048192771084336,0.7228915662650601,0.36144578313253006,0.0,0.9638554216867469,1.325301204819277,1.325301204819277,0.8433734939759036,MF,7.06,128
2334.0,27,25.9,0,1,1,0.0,0.04,0.04,David García,Osasuna,DF,29,es ESP,La Liga,2324,15,2,20,17,2,33,13,fbref_cache,0.0,0.03861003861003861,0.03861003861003861,0.5791505791505792,0.07722007722007722,0.07722007722007722,0.7722007722007722,0.6563706563706564,1.2741312741312742,0.5019305019305019,DF,10.28,129
2637.0,30,29.3,5,0,5,0.17,0.0,0.17,Eric García,Girona,DF,22,es ESP,La Liga,2324,16,6,29,40,10,24,26,fbref_cache,0.1706484641638225,0.0,0.1706484641638225,0.5460750853242321,0.20477815699658702,0.341296928327645,0.9897610921501706,1.36518771331058,0.8191126279863481,0.8873720136518771,DF,18.96,130
1398.0,25,15.5,1,5,6,0.06,0.32,0.39,Fran Garcia,Real Madrid,DF,23,es ESP,La Liga,2324,9,1,20,16,60,10,15,fbref_cache,0.06451612903225806,0.3225806451612903,0.3870967741935484,0.5806451612903226,0.06451612903225806,3.870967741935484,1.2903225806451613,1.032258064516129,0.6451612903225806,0.967741935483871,DF,21.22,131
1547.0,30,17.2,3,2,5,0.17,0.12,0.29,Rubén García,Osasuna,"FW,MF",30,es ESP,La Liga,2324,28,10,12,18,98,24,27,fbref_cache,0.1744186046511628,0.11627906976744186,0.29069767441860467,1.627906976744186,0.5813953488372093,5.6976744186046515,0.6976744186046512,1.0465116279069768,1.3953488372093024,1.5697674418604652,FW,11.62,132
560.0,9,6.2,1,0,1,0.16,0.0,0.16,Unai García,Osasuna,DF,31,es ESP,La Liga,2324,2,1,7,9,4,9,1,fbref_cache,0.16129032258064516,0.0,0.16129032258064516,0.3225806451612903,0.16129032258064516,0.6451612903225806,1.129032258064516,1.4516129032258065,1.4516129032258065,0.16129032258064516,DF,9.41,133
735.0,14,8.2,0,0,0,0.0,0.0,0.0,Yarek Gasiorowski,Valencia,DF,18,es ESP,La Liga,2324,1,0,14,13,6,11,2,fbref_cache,0.0,0.0,0.0,0.12195121951219513,0.0,0.7317073170731708,1.707317073170732,1.5853658536585367,1.3414634146341464,0.24390243902439027,DF,19.8,134
944.0,12,10.5,1,1,2,0.1,0.1,0.19,Gavi,Barcelona,"MF,FW",18,es ESP,La Liga,2324,10,5,8,23,8,31,23,fbref_cache,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.9523809523809523,0.47619047619047616,0.7619047619047619,0.7619047619047619,2.1904761904761907,2.9523809523809526,2.1904761904761907,MF,23.57,135
3420.0,38,38.0,0,0,0,0.0,0.0,0.0,Paulo Gazzaniga,Girona,GK,31,ar ARG,La Liga,2324,0,0,0,1,0,0,8,fbref_cache,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.21052631578947367,GK,8.1,136
1163.0,31,12.9,0,0,0,0.0,0.0,0.0,Maxi Gómez,Cádiz,FW,26,uy URU,La Liga,2324,16,6,2,4,20,20,32,fbref_cache,0.0,0.0,0.0,1.2403100775193798,0.46511627906976744,1.5503875968992247,0.15503875968992248,0.31007751937984496,1.5503875968992247,2.4806201550387597,FW,12.6,137
2006.0,28,22.3,3,0,3,0.13,0.0,0.13,Moi Gómez,Osasuna,"MF,FW",29,es ESP,La Liga,2324,19,8,10,19,51,29,30,fbref_cache,0.13452914798206278,0.0,0.13452914798206278,0.852017937219731,0.35874439461883406,2.286995515695067,0.44843049327354256,0.852017937219731,1.3004484304932735,1.3452914798206277,MF,11.23,138
875.0,25,9.7,2,0,2,0.21,0.0,0.21,Unai Gómez,Athletic Club,MF,20,es ESP,La Liga,2324,16,8,2,9,20,11,20,fbref_cache,0.2061855670103093,0.0,0.2061855670103093,1.6494845360824744,0.8247422680412372,2.061855670103093,0.2061855670103093,0.9278350515463918,1.1340206185567012,2.061855670103093,MF,21.71,139
2522.0,31,28.0,2,0,2,0.07,0.0,0.07,Édgar González,Almería,"DF,MF",26,es ESP,La Liga,2324,13,3,35,21,2,29,7,fbref_cache,0.07142857142857142,0.0,0.07142857142857142,0.4642857142857143,0.10714285714285714,0.07142857142857142,1.25,0.75,1.0357142857142858,0.25,DF,13.5,140
2464.0,34,27.4,1,1,2,0.04,0.04,0.07,Giovanni González,Mallorca,DF,28,uy URU,La Liga,2324,14,4,28,44,60,38,20,fbref_cache,0.03649635036496351,0.03649635036496351,0.07299270072992702,0.5109489051094891,0.14598540145985403,2.18978102189781,1.0218978102189782,1.6058394160583942,1.3868613138686132,0.7299270072992701,DF,11.59,141
649.0,15,7.2,0,0,0,0.0,0.0,0.0,Peter González,Valencia,MF,21,do DOM,La Liga,2324,17,6,9,4,18,11,11,fbref_cache,0.0,0.0,0.0,2.361111111111111,0.8333333333333333,2.5,1.25,0.5555555555555556,1.5277777777777777,1.5277777777777777,MF,17.1,142
2854.0,36,31.7,1,0,1,0.03,0.0,0.03,Andoni Gorosabel,Alavés,DF,26,es ESP,La Liga,2324,15,6,25,40,83,29,41,fbref_cache,0.031545741324921134,0.0,0.031545741324921134,0.47318611987381703,0.18927444794952683,2.6182965299684544,0.7886435331230284,1.2618296529968454,0.9148264984227129,1.2933753943217665,DF,13.0,143
2662.0,33,29.6,8,6,14,0.27,0.2,0.47,Mason Greenwood,Getafe,"MF,FW",21,eng ENG,La Liga,2324,102,35,3,6,108,39,42,fbref_cache,0.27027027027027023,0.2027027027027027,0.47297297297297297,3.4459459459459456,1.1824324324324325,3.6486486486486487,0.10135135135135134,0.2027027027027027,1.3175675675675675,1.4189189189189189,MF,25.19,144
2644.0,33,29.4,16,6,22,0.54,0.2,0.75,Antoine Griezmann,Atlético Madrid,"FW,MF",32,fr FRA,La Liga,2324,79,34,11,20,125,16,26,fbref_cache,0.54421768707483,0.20408163265306123,0.7482993197278912,2.687074829931973,1.1564625850340136,4.251700680272109,0.3741496598639456,0.6802721088435374,0.54421768707483,0.8843537414965987,FW,12.59,145
2403.0,27,26.7,0,0,0,0.0,0.0,0.0,Vicente Guaita,Celta Vigo,GK,36,es ESP,La Liga,2324,0,0,0,1,0,1,5,fbref_cache,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03745318352059925,0.03745318352059925,0.18726591760299627,GK,4.5,146
495.0,22,5.5,1,1,2,0.18,0.18,0.36,Sergi Guardiola,Cádiz,FW,32,es ESP,La Liga,2324,14,5,0,6,16,18,22,fbref_cache,0.18181818181818182,0.18181818181818182,0.36363636363636365,2.5454545454545454,0.9090909090909091,2.909090909090909,0.0,1.0909090909090908,3.272727272727273,4.0,FW,9.82,147
1742.0,22,19.4,1,1,2,0.05,0.05,0.1,Nemanja Gudelj,Sevilla,"DF,MF",31,rs SRB,La Liga,2324,19,3,29,22,3,30,11,fbref_cache,0.051546391752577324,0.051546391752577324,0.10309278350515465,0.9793814432989691,0.15463917525773196,0.15463917525773196,1.4948453608247423,1.1340206185567012,1.5463917525773196,0.5670103092783506,DF,8.94,148
951.0,17,10.6,3,2,5,0.28,0.19,0.47,Gonçalo Guedes,Villarreal,"FW,MF",26,pt POR,La Liga,2324,25,8,2,5,28,5,16,fbref_cache,0.2830188679245283,0.18867924528301888,0.4716981132075472,2.358490566037736,0.7547169811320755,2.6415094339622645,0.18867924528301888,0.4716981132075472,0.4716981132075472,1.509433962264151,FW,18.54,149
2498.0,36,27.8,4,1,5,0.14,0.04,0.18,Javier Guerra,Valencia,MF,20,es ESP,La Liga,2324,42,14,18,29,24,40,30,fbref_cache,0.14388489208633093,0.03597122302158273,0.17985611510791366,1.5107913669064748,0.5035971223021583,0.8633093525179856,0.6474820143884892,1.0431654676258992,1.4388489208633093,1.079136690647482,MF,21.24,150
2932.0,37,32.6,1,0,1,0.03,0.0,0.03,Ander Guevara,Alavés,MF,26,es ESP,La Liga,2324,16,3,14,34,10,49,30,fbref_cache,0.03067484662576687,0.0,0.03067484662576687,0.49079754601226994,0.09202453987730061,0.3067484662576687,0.42944785276073616,1.0429447852760736,1.5030674846625767,0.920245398773006,MF,12.99,151
1315.0,26,14.6,1,0,1,0.07,0.0,0.07,Hugo Guillamón,Valencia,MF,23,es ESP,La Liga,2324,3,2,11,15,7,36,25,fbref_cache,0.0684931506849315,0.0,0.0684931506849315,0.20547945205479454,0.136986301369863,0.4794520547945206,0.7534246575342466,1.0273972602739727,2.4657534246575343,1.7123287671232876,MF,16.35,152
